Uniq_id,SKU,Name,Description,Price,Av_Score
4cff2ae84a98ba80582a2d366343d036,pp5006150186,a.n.a® Long-Sleeve Colorblock Sweater,"Prepare to get ultra-cozy in our luxuriously soft tri-tone colorblock sweater. crewneck ribbed hem and cuffs approx 27¼ - 29¼ front length 100% nylon machine wash, dry flat imported",71.82,4
e36f81dd0b7665d9351bfdc5974693fe,pp5006150186,a.n.a® Long-Sleeve Colorblock Sweater,"Prepare to get ultra-cozy in our luxuriously soft tri-tone colorblock sweater. crewneck ribbed hem and cuffs approx 27¼ - 29¼ front length 100% nylon machine wash, dry flat imported",71.82,3
a93d41bde293868d3555c01c9393ed07,pp5006150186,a.n.a® Long-Sleeve Colorblock Sweater,"Prepare to get ultra-cozy in our luxuriously soft tri-tone colorblock sweater. crewneck ribbed hem and cuffs approx 27¼ - 29¼ front length 100% nylon machine wash, dry flat imported",71.82,2.25
c06a6da405e5d8f210ef35156d5cebcf,pp5006150186,a.n.a® Long-Sleeve Colorblock Sweater,"Prepare to get ultra-cozy in our luxuriously soft tri-tone colorblock sweater. crewneck ribbed hem and cuffs approx 27¼ - 29¼ front length 100% nylon machine wash, dry flat imported",71.82,3.75
a7de2b2ebd47388f6c75ba886c5aa20c,pp5006150186,a.n.a® Long-Sleeve Colorblock Sweater,"Prepare to get ultra-cozy in our luxuriously soft tri-tone colorblock sweater. crewneck ribbed hem and cuffs approx 27¼ - 29¼ front length 100% nylon machine wash, dry flat imported",71.82,3
2320de8256bfb4dd7b8da7ab76148459,pp5006150186,a.n.a® Long-Sleeve Colorblock Sweater,"Prepare to get ultra-cozy in our luxuriously soft tri-tone colorblock sweater. crewneck ribbed hem and cuffs approx 27¼ - 29¼ front length 100% nylon machine wash, dry flat imported",71.82,2.5
90acaa9da3a0b55897accddde0c7279d,pp5006720574,a.n.a® Long-Sleeve Cross-Back Cardigan - Plus,"Wrap yourself up in our chic cross-back flowy cardigan for the latest look in layering.  long sleeves 29½-30¾ front length body: viscose/spandex trim: polyester machine wash, dry flat imported",52.67,3.125
86451b5b15e1b15f2e2c75e23a35edc3,pp5006720574,a.n.a® Long-Sleeve Cross-Back Cardigan - Plus,"Wrap yourself up in our chic cross-back flowy cardigan for the latest look in layering.  long sleeves 29½-30¾ front length body: viscose/spandex trim: polyester machine wash, dry flat imported",52.67,2.875
60954d95fdd42013c2267995f8536e9a,pp5006720574,a.n.a® Long-Sleeve Cross-Back Cardigan - Plus,"Wrap yourself up in our chic cross-back flowy cardigan for the latest look in layering.  long sleeves 29½-30¾ front length body: viscose/spandex trim: polyester machine wash, dry flat imported",52.67,4.125
eb961d5d17ded08dda8048cb2cb02c0e,pp5006720574,a.n.a® Long-Sleeve Cross-Back Cardigan - Plus,"Wrap yourself up in our chic cross-back flowy cardigan for the latest look in layering.  long sleeves 29½-30¾ front length body: viscose/spandex trim: polyester machine wash, dry flat imported",52.67,2.5
a9ca3a4c42a7810549f729749ad2f748,pp5006650039,a.n.a® Long-Sleeve Denim Jacket or Side-Slit Maxi Skirt,,,3.25
59f128686fef57404ef97912004510be,pp5006650039,a.n.a® Long-Sleeve Denim Jacket or Side-Slit Maxi Skirt,,,3.75
9e302c27180e3065a89d866d2a063832,pp5006650039,a.n.a® Long-Sleeve Denim Jacket or Side-Slit Maxi Skirt,,,4.125
4dba06d5d327af22697027649627db24,pp5006650039,a.n.a® Long-Sleeve Denim Jacket or Side-Slit Maxi Skirt,,,3.375
0bd1b2384929c7107936bb04968b32a4,pp5006650039,a.n.a® Long-Sleeve Denim Jacket or Side-Slit Maxi Skirt,,,2.5
63b36e0b01c2cfa9452b6aadb51c90dc,pp5005900872,Cool Core™ Performance V-Neck Sleep Shirt,"Take downtime comfort to the next level with this soft, v-neck tee, featuring stretch-easy jersey knit construction. v-neck short sleeves jersey knit fabric polyester/spandex washable imported",24.17,3
5f47d70665d1618fe659d1ede77cd1b6,pp5006380492,Liz Claiborne® Flutter Sleeve Floral Blouse - Tall,The flutter sleeve on our Liz Claiborne blouse is the perfect addition to the pretty floral print.   roundneck short sleeves approx. 27½ length polyester washable imported,48.34,1
d9824229b6cb1c8f789741adcd1de457,pp5003250752,IZOD® 2-pk. Woven Boxers - Boys 8-20,"When it comes to wardrobe basics, why settle for anything less than IZOD quality woven boxers.   includes 2 boxers cotton washable imported",,2
f6fd2aa7e4da56ba78a9e929821bced7,pp5005942527,JBW The G4 Mens Diamond-Accent Light Brown Leather Strap Watch J6248LM,This handsome watch is perfect for the globetrotter in you. Its uniquely crafted dial resembles the cockpit of the gulfstream G4 jet.   Brand: JBW Dial Color: Silver-tone Accents: Diamonds Strap: Light brown leather Movement: Swiss quartz Water Resistance: 50m Bracelet Dimensions: 8½ long; 25mm wide Model No.: J6248LM Special Features: 3 multifunction sub dials   Some diamonds may consist of fewer than 17 facets. Jewelry photos are enlarged to show detail.,1444.31,5
acfece7565e9dae3a74cf282947b2064,pp5004070893,Disney Collection Red Minnie Mouse Mini Plush,Mickeys sweetheart is ready to be cuddled and pampered as your child grows fond of this gorgeous Minnie plush.   Disney Collection only at JCPenney soft premium plush with detailed sculpting embroidered features 3.25H polyester spot clean imported,,2
e6e1336ab1388f1d0a9a4eeb628c141b,pp5004020654,Arizona Relaxed Straight Uniform Pants,"Fit in without compromising your style in these relaxed-fit chinos from Arizona, the better way to satisfy the school or company dress code.   sits just below the waist relaxed fit through seat and thigh zip fly with button closure 2 front seam pockets 2 back button-through welt pockets flat front straight leg cotton washable imported",,2.625
2ce274384d293748bbf8bdebbc0aa145,pp5006200106,Liz Claiborne® Bermuda Shorts,"Whatever your weekend outing, youll be perfectly dressed in our stretch twill bermuda shorts. 2 front slant, 2 back flap pockets misses: 10 1/2 inseam petite: 9 1/2 inseam cotton/spandex washable imported",45.93,2.826086957
794345e784739efc9573dfb64818895a,pp5004890614,Epicurious® 11 Hard-Anodized Jumbo Cooker with Lid,"The generous six-quart size of this jumbo cooker gives you the versatility to fry chicken, throw together a quick stir-fry or whip up a batch of spaghetti sauce with ease. twice as hard as stainless steel for unsurpassed heat distribution and durability unique belly shape provides enhanced heat and moisture circulation tempered glass lid has a stainless steel rim and allows you to monitor cooking without losing moisture or flavor silicone handles are double riveted for durability and stay cool to the touch helper handle makes it easier to move cooker around the kitchen impact-bonded 18/0 stainless steel base is suitable for use on induction, gas, ceramic top and electric ranges oven safe to 350ºF 6-quart capacity Aluminum, stainless steel, glass and silicone. Dishwasher safe. Imported.  ",,3
b114b2076ac62e78b03ac9c0de866522,pp5006241687,Stylus™ 3/4-Sleeve Sequin Hem Sweatshirt,"This sweatshirt gives you the comfort you love and a surprising hem style for modern appeal. cotton/polyester hand wash, dry flat imported",53.18,4.166666667
1110754b41727210c7fc773274b33681,pp5006333864,a.n.a® Zita Ankle Strap Sandals,Get them to stand up and take notice with our tall and beautiful ankle strap sandals. synthetic upper and lining adjustable ankle strap thermoplastic lower,72.52,3.2
96237ee53cec45401ac85672a1ce8631,pp5001450009,Levis® 518™ Bootcut Jeans,"Slim, sexy and good-looking, youll love making an entrance with Levis® figure-flattering bootcut jeans.   rests on hips slim through hip and thigh bootcut leg with 19 opening 8⅝ front rise 5-pocket styling zip fly with button closure cotton/spandex northpeak: cotton/polyester/viscose/elastane washable imported",,4
002accd6fafae977acc923604567454b,pp5004930863,Magnum Precision Ultra Lite II Mens Composite-Toe Work Boots,"Get the job done with these rugged, composite-toe work boots. Their hard-working design features a durable leather upper with gusseted tongue and i-shield treatment that acts as an added barrier against water and oil. construction full-grain leather/nylon mesh upper moisture-wicking lining slip-resistant rubber sole details anti-glare hardware speed lacing system waterproof, breathable bootie and sole fully gusseted tongue compression-molded, impact-absorbing midsole toe traction, heel brake and ladder grips removable sock lining sturdy ASTM-rated composite toe",,3.111111111
d104babad000105befcb9248757eb3ad,pp5006241121,Aris by Treska Shaky Statement Necklace,"An eclectic burst of colors, textures and shapes make this statement necklace your new favorite piece for a wow-worthy look.  Metal: Silver-tone metalStones: Assorted beadsOther Stones: Acrylic flowers, shellsMaterials: Pink ropeClosure: Lobster claspDimensions: 20 long chain Jewelry photos are enlarged to show detail. ",,4
a4601a794cb5a1b7224094093e1a119d,pp5006650571,Worthington® Chain Neck Tank Top - Tall,The chain neckline on this tank top adds a delicate edginess that looks fantastic alone or layered under a jacket.●    roundneck with chain detail●    polyester/spandex●    washable●    imported  ,53.18,5
e76a23811f66654688c38aecbef2dd3e,pp5005820373,Heart & Soul® 3/4-Sleeve Crochet-Yoke Dress,"Keeping it cute just got a little easier with the sweet look of our crochet-yoke dress with sheer sleeves. approx. 27⅞ - 29 length from shoulder polyester polyester lining hand wash, line dry imported",62.85,1.333333333
cd2ba45f19a9ed53e36c689f4dd1d7ac,pp5006950337,Worthington® Sleeveless Dramatic Peplum Top,Go from work to weekend with comfortable ease in our sleeveless peplum top. roundneck sleeveless back zipperpetite: approx. 22⅛- 23¾ length polyester/spandex washable imported  misses: approx. 26¼-28¼ length petite: approx. 22⅛- 23¾ length,48.34,5
47ff03fde319db1c4d752f2fe0cd3c6e,pp5007110024,The Foundry Supply Co.™ Short-Sleeve Swim Tee - Big & Tall,Get more coverage at the beach with this swim tee that features sun blocking and moisture wicking. wet knitted fabric with UPF 50 and moisture wicking polyester/spandex washable imported,48.34,3
727f0e9bfa2ad61641454dc21bba16b4,pp5006010132,Nike® FS Lite 3 Womens Running Shoes,Get the perfect combination of speed and cushioning with our minimal FS Lite running shoes. technology breathe tech midfoot panel offers lockdown in a breathable package construction synthetic/mesh upper rubber sole details lace up no-sew overlays offer support co-molded midsole offers soft cushioning anatomically placed rubber pods provide durability and responsiveness hexagonal waffle configuration enhances traction at high speeds,90.65,2.444444444
4be31927efe3d6313bebb0f6165e1035,pp5005460095,Clarks® Brier Dolly High Heel Pumps - Wide Width,"Style and comfort combine with our Brier Dolly high heel pumps. No one would guess that shoes this cute could be so comfy. technology Cushion Soft technology offers softness you can feel from your first step, long-lasting comfort and fit with minimal cushion compression optimal breathability via open-cell technology OrthoLite® cushioned footbed absorbs impact and offers breathability, moisture management and is antimicrobial construction black: leather upper nude: synthetic upper rubber sole details 3⅜ heel slip on almond toe  cushioned midsole helps block shock and reduces pressure on the ball of the foot  ",,2.5
4c88f11bc5b8ab40a0c3c6795c78e9b5,pp5005701177,Ciaté Mini Paint Pot Nail Polish And Effects,"What it is:A stunningly beautiful and intensely pigmented nail color.Purchase 3 Ciaté Mini Paint Pots for the price of $18 ($24 value)!STEP 1: Add 3 Ciaté Mini Paint Pots to your cart.STEP 2: A $6 discount will be automatically applied (one discount per order; discount not applicable for orders shipping outside the U.S.).What it does:Bringing you the best of the best from Ciaté London in super cute bite-size minis, mix and match to create your own bespoke nail look. This is the perfect excuse to experiment with color from the experts at Ciaté. With a wide selection of color, textures, 3D effects, and go-to essentials, there is something to suit every manicure. Get creative!Ciaté nail lacquers promote creativity, self-expression, and individuality through color. The sophisticated packaging inspires an incredibly artistic and effortless nail painting experience. The long handle provides you with the best strokes every time, while the 250-bristle flat brush guarantees a flawless, even finish. Ergonomically designed, the bottle’s handle sits comfortably in your hand for maximum control. What it is formulated without:- Parabens- Sulfates- PhthalatesWhat else you need to know:Ciaté is increasingly garnering a respected reputation as a nail color innovator and gaining a cult following with press, bloggers, and nail polish lovers worldwide. Season to season, Ciaté combines inspirations from the best in beauty, fashion, science, and design with their knowledge and obsession with anything involving nails and color to produce incredible nail polishes. Ciaté Paint Pots are free of formaldehyde, toluene, dibutyl phthalate, formaldehyde resin, and camphor.Suggested Usage:-Sweep one or two thin coats of your chosen Ciaté Paint Pot onto clean oil-free nails and allow to dry for two minutes before applying Ciaté Speed Coat for a quick-drying and longer lasting high-definition gloss finish.Size:0.17 ozIngredients​Butyl Acetate, Ethyl Acetate, Nitrocellulose, Phthalic Anhydride/Trimellitic Anhydride/Glycols Copolymer, Acetyl Tributyl Citrate, Isopropyl Alcohol, Stearalkonium Bentonite, Triphenyl Phosphate, N-Butyl Alcohol, Styrene/Acrylates Copolymer, Silica, Benzophenone-1, Diacetone Alcohol, Trimethylpentanediyl Dibenzoate, Polyvinyl Butyral, Alumina.",,3.125
e7182cd6f717f866fadce6f09282f042,pp5004950814,Liz Claiborne® Lisette Sheer Imperial Beaded Valance,"Add simple, elegant style to your window with this solid-colored sheer imperial valance. gently filters light clear bead trim coordinates with corresponding Lisette treatments (sold separately) Measures 50x33L. Sold individually. Polyester. Washable. Imported.",,2.875
4966d3341962b04ab3ab8d5f2fd416b9,pp5006630218,"Liz Claiborne® Long-Sleeve Swing Printed Jacket, Short-Sleeve Sweater or Ankle Pants",,,1.5
846ae53f8f147a1eb7e10ab89887665a,pp5006360424,Outdoor Oasis™ Suzani Swirl Wicker Double Outdoor Cushion,"Add this suzani-patterned wicker double cushion to your patio seating for extra comfort and a burst of color. Its fade resistant and water repellant, making it the perfect outdoor update. fade resistant water repellant polyester with polyester fill spot clean 42x19x5 finished and filled in America with imported materials",96.69,3
121bc7d4402c62f934279e93e7a0a1c0,pp5006221925,MAKE UP FOR EVER Chromatic Mix,"What it is:A three-piece set for a long-wear, healthy mani that includes a full-size Oxygen Performance Top Coat, Oxygen Smoothing Base Coat, and a crystal nail file. What it does:Maintain and revive nails with this three-piece set. Crystal Nail File: A fine grit, glass nail file allows you to gently shape nails. Swipe on the Oxygen Smoothing Base Coat, a mineral-rich formula that refines nail texture while hiding ridges and imperfections. It acts as a protective base that helps color last longer and prevents staining. Brush on shine and long-wear when you coat your nail polish with the Oxygen Performance Top Coat. The finish allows oxygen to permeate the nail bed, supporting strong, healthy nail growth. Formulated with nutrient-rich caviar extract and scratch-resistant platinum, it creates a glossy protective seal that extends the life of your mani. This set contains: - 0.27 Oxygen Performance Top Coat - 0.27 Oxygen Performance Base Coat - Crystal nail file What it is formulated WITHOUT:- Parabens- Sulfates - Phthalates What else you need to know:This product is vegan, cruelty-free, and a five-free formulation.Suggested Usage:-Wear Oxygen Smoothing Base Coat on its own, or apply under polish for subtle mani perfecting. -Prep clean, unpolished nails with alcohol. -Apply one layer of Oxygen Performance Top Coat. -Wait 60 seconds before applying color. -To maximize the healing and strengthening benefits of Oxygen Technology, use with Julep Color Treat nail polish, and finish with Oxygen Performance Top Coat. -Tip: to prevent splitting, always file nails in one direction, not back and forth.",,3
86cafbb8b162cf472865461d2505e4a9,pp5006920174,Decree® Tank Bodycon Dress,"Our bodycon dress features a tank style and comes in a variety of colorful prints, making it the perfect addition to your warm-weather wardrobe. straightneck sleeveless 31¾-39¼ length rayon/spandex haute tropics coral, peach white stripe, Atlantis black stripe, berry blitz blue stripe: washable summerscape purple, ipanema teal multi, electric love black, throwback pink: machine wash, dry flat imported",24.17,2
b48bdb89c5ddac0fd93ba9038094c57c,pp5005920449,Van Heusen® Long-Sleeve Traveler Stretch Shirt,This Traveler shirt keeps pace with your active schedule with stretch-easy comfort in your favorite colors. easy care regular fit button-down collar button front long sleeves left chest pocket cotton/polyester/spandex washable imported,,3
a88586102814c10c7ba96770360376a1,pp5004941368,Liz Claiborne® Tipped Tank Top - Petite,  Beat the heat in our crepe tank top with contrast tipping for extra sizzle.  roundneck gently rounded hem polyester washable imported,43.51,1.75
fe3a466b1fae990eb68de9609b56ad7c,pp5005860411,"Arizona Flat Front Chino Shorts - Boys 8-20, Slim and Husky","These easy-match chino shorts are sure to become an everyday favorite, featuring comfy cotton construction and a straight-leg fit.. straight leg fit flat front button closure 2 side front pockets; 2 buttoned back pockets twill fabric 100% cotton washable imported",36.26,3.375
0ebc2019d9df98be33b127e1295b0ae9,pp5005510268,Arizona Super Skinny Jeans,"Add a splash of color to your cool, casual style with our figure-framing skinny jeans. 5-pocket styling 32 inseam cotton/spandex washable imported",45.93,2.875
b40a8736eae48f6e52c0be5e0eabbf41,pp5006081703,Stylus™ Long-Sleeve Cable Sweater - Plus,"Our classic crewneck cable-knit sweater gets a casual update with a flatteringly comfortable fit. approx. 27 - 28¼ length cotton/acrylic machine wash, dry flat imported",53.18,3
c09a32b28d20540278963360de008c16,pp5002361398,"Best Chairs, Inc.® Modern Club Swivel Glider","Youll love rocking your little one to sleep in a sleek and stylish glider that offers elegance and comfort.     tightly upholstered back for firm, supportive comfort tight rounded arms accented with cording reversible seat cushion solid hardwood frame 34x35x36½ some assembly required made in America ",604.31,3
765c86d0a45d7f02e8eb05d1d7b9c2d9,pp5003920434,Hoover® Air™ Cordless Series 3.0 Bagless Upright Vacuum Cleaner,"Lightweight and easy to steer, this lightweight vacuum combines the convenience of a cordless design with power of cyclonic suction to clean your entire home with ease.   exclusive WindTunnel® 3 technology uses three channels of suction to efficiently removes dirt Cyclone Technology ensures no loss in constant, powerful suction high-capacity, easy-empty, easy-to-clean dirt cup reusable easy-rinse filter uses 1 LithiumLife™ rechargeable battery at a time (2 included) 50 minutes of cordless fade-free power; battery level indicator lets you know exactly how much charge you have left 10 amps of AC electrical current includes 2-in-1 dusting/crevice tool, additional filter, extended length crevice brush for cleaning under appliances and an additional brush roll with extra soft bristles to gently remove dirt and debris from hard floors also includes removable cleaning wand for stairs and furniture LED headlights make it easier to see where you need to clean Heavy-duty ABS plastic. Measures 11½x10x44H; weighs 10 pounds. Wipe vacuum clean; clean filter as needed. Manufacturers 5-year limited warranty. Imported. ",,3.375
a7ea5855d641739bdcda40f82b924d92,pp5006301006,GE® ENERGY STAR® 14.6 Cu. Ft. Top Freezer Refrigerator,"true This top-freezer refrigerator has ample space to meet your varying storage needs—including adjustable wire shelves, clear drawers and large door storage. #1 in quality and dependability among 14-18 cu. ft. refrigerators based on an independent study of property maintenance personnel. Source: The Stevenson Company, 2013—Market research company with over 20 years of experience in the appliance industry ENERGY STAR® qualified upfront temperature controls regulate fresh food and freezer sections adjustable wire shelves clear drawers make finding items easy large door storage frees up valuable shelf space adjustable wire freezer shelf spillproof freezer floor wipes up easily for quick cleanup 14.6 cu. ft. capacity offers ample storage room 61¾ x 28 x 31⅝",,2.5
93d7e9820aca9ec65eaeeff79952d82f,pp5005900963,Arizona Skinny Jeans - Preschool Boy,Arizona skinny jeans combine todays sleek look with tough durability to keep up with all his adventures.   adjustable waist  cotton washable imported,,2.5
64e921a4d9f58fb1e9533cdafade592e,pp5005430944,Claiborne® Long-Sleeve Linen Shirt,Our washable linen shirt from Claiborne brings a breezy perspective to your daily dress in a variety of soft colors. point collar button front long sleeves left chest pocket adjustable button cuffs slightly rounded hem 100% linen washable imported,72.52,2.125
74c6e3cfc2afa7cb28d46c1a7acef17f,pp5004110147,"French Toast® Double-Knee Flat-Front Pants - Boys 8-20, Husky and Slim","When it’s time for show-and-tell, boost his confidence with these twill pants, featuring wrinkle-free fabric and a comfortable adjustable waist.   hook and bar closure 2 front pockets, 1 back pocket soft finish cotton/polyester washable imported",33.84,3.142857143
5ab3574387eaaf663fe46968613eb7c8,pp5006311175,Stylus™ Denim Ankle Jeans - Tall,"Our Stylus ankle jeans are exactly the right thing to wear when you want an updated, kicky look to go with your favorite new top. mid rise skinny jeans 5 pockets roll cuff 30½ inseam cotton/rayon/polyester/spandex washable imported",60.43,5
57b91fdf9de00cc99811e815e5501064,pp5006900462,Disney Collection Nemo Bodysuit - Baby Boys newborn-24m,"Featuring raglan-style sleeves, screen-printed graphics and an embroidered patch, this Nemo bodysuit will suit his style to a tee.●    crewneck●    top and bottom snap buttons●    100% cotton●    washable●    imported  ",16.92,4
4371823a30c79d8b307fdd70cc83b8dd,pp5006820299,Stylus™ Long-Sleeve Back-Pleat Oversized Shirt- Petite,Our Stylus oversized shirt takes a traditional shirt and gives it a huge dose of excitement with an interesting back pleat. collar long sleeves chest pocket button down back pleat approx. 29¾ length 100% cotton washable imported,58.01,2
64a0295a245dfb1c032c951b274801e2,pp5005510304,Liz Claiborne® City-Fit Skinny Jeans,Look the part of the urban fashionista in our skinny jeans that sit below the waist and are fitted through the hip and thigh. 5-pocket styling misses: 31 inseam petite: 29 inseam petite short: 27 inseam long: 33 inseam med. vintage: cotton/spandex overcast wash: cotton/modal/polyester/spandex black: cotton/polyester/spandex washable imported,58.01,2.875
3b9d590081f92a2b4f03cc8fbe43b6c9,153254e,Jack LaLannes Power Juicer®,"Its the perfect addition to your healthy lifestyle. Patented extraction technology makes 40% more juice than other juicers.   extra-large feeder jet lets you put most fruits and vegetables in whole little or no slicing, dicing, peeling or chopping required super-sized detachable pulp collector 3600-RPM motor Plastic housing. Measures 7x12x15H. ",,2.4
5fc691d092a297e18a2c565920420f38,pp5005701507,Coleman® Cooler Quad Chair,"Featuring a built-in four-can cooler and mesh cup holder, this collapsible chair lets you grab a cold drink without getting up. strong steel frame roomy 24 seat adjustable arm heights fully cushioned seat and back side pockets provide extra storage cooler features Coleman Cold™ technology to keep drinks cold 325-pound weight capacity includes carrying bag Polyester/steel. Imported.",,4
328abe418cd6b7eed71937fc334f5ed4,pp5006020516,Ambrielle® Satin and Lace Chemise,Slip on our satin-and-lace chemise for luxe nighttime style. polyester washable imported,53.18,3
8deff627a9dcb23617b361511d7f3319,pp5006242905,Arizona Pocket T-Shirt,Arizona makes casual comfort easy with this pocket tee that has you looking good. crewneck chest pocket cotton/polyester washable imported  ,24.17,2.5
5668166455211179ba4ec4772810f879,pp5006800283,Propet® TravelActiv Slip-On Sneakers,"Slip into comfort and style with these flexible and lightweight slip-on sneakers, which are specially formulated for traction and durability. mesh upper and lining 1 heel TravelTek™ EVA sole",,3.25
61d30bc31f07179a7799fdcd849ca781,pp5006290271,Arizona Raglan Tee - Boys 8-20 and Husky,"From the classroom to just hanging out with friends, this versatile tee looks great in any casual setting.   crewneck short sleeves cotton/polyester washable imported",16.92,4
6f978be497fb0c737aa61715f005f322,pp5006081519,"Arizona Cargo Shorts - Boys 8-20, Slim and Husky","These relaxed-fit cargo shorts from Arizona feature soft, durable cotton construction for all day comfort. adjustable waist 2 front side pockets and 2 side buttoned cargo pockets 2 back buttoned pockets zip fly with button closure 100% cotton washable imported  ",41.09,3.5
847e84fc880f3f931e4b520f688d5a35,pp5006200123,Liz Claiborne® Long-Sleeve V-Neck Ombré Sweater,"Show off your style range with the cant miss look of our sequin-adorned ombré sweater. v-neck 25½ length polyester/acrylic machine wash, dry flat imported",,4
29449e833dbe27dbc888ee62785a2322,pp5006380228,Eurosoft™ Mika Sandals,"Cute and comfortable, these flip flops will perfectly finish off your look thanks to the metallic accents and slight heel.   technology   latex comfort footbed   construction   leather upper rubber sole   details   1 sliver wedge heel adjustable buckle closure metallic accents",,2.333333333
cbc3d131415a8e76e1ba16723d06459d,pp5005060224,Lavish Home™ Classic 25-Bottle Wine Rack,"Small but strong, this beautiful wine rack is perfect for serving guests, displaying wine accessories and more. high-quality Chinese fir construction holds up to 25 bottles Wood. Measures 10⅛x21x34H. Assembly required; screwdriver needed. Imported.  ",,1
88d4a2134d40b34bf2c4f6cd07ed9db8,pp5004821293,Montego 3-Tier Bookcase,"Featuring contemporary X-style and ample storage space, this bookcase gives any room a chic, airy look.   solid wood construction glazed finish 3 spacious storage shelves Measures 30Wx12Dx34H. Wipe clean with a damp cloth. Assembly required. Imported.",207,3
4b1ab5f229b66880bde96b492289ef44,pp5004090211,a.n.a® Sicily Ballet Flats,"Sophisticated style looks as good as it feels in our feminine ballet flats by a.n.a, designed with a luxurious velvety texture and elastic gore for easy on and off.   microsuede upper rubber sole  ",,3.375
bf5d81c0237aff5004b2b2ae1b46e3f1,pp5007170389,Nike® Short-Sleeve Just Do It Tee - Big & Tall,"Get out there and just do it with our comfortable short-sleeve tee, designed with performance in mind. crewneck short sleeves regular fit cotton/polyester washable imported",35.49,3
6dbbed0fc36c10db77a246ab3ea43dd0,pp5006060851,Adonna Long-Sleeve V-Neck Lace-Trim Nightgown,Sleep will seem a little sweeter in our soft floral print nightgown with lace at the neckline and cuffs. 100% cotton washable imported,47.31,3
1abd6901676a3663641982f141ef033b,pp5006451088,Carter’s® 4-pc. Sweet Dreams Pajama Set – Preschool Girls 4-7,"Dreams are always sweet with this all-cotton pajama set, featuring 4 equally comfortable mix-and-match pieces. includes short-sleeve top, long-sleeve top and 2 pairs of long pants pants: elastic waist, rib-knit cuffs 100% cotton washable imported For childs safety, garment should fit snugly. This garment is not flame resistant. Loose-fitting garment is more likely to catch fire.",49.68,4
95100f550521f6f71216c900bb8be7bf,pp5005942868,Strictly Comfort Gumpton Wedge Sandals,Laser-cut details and a thick comfy footbed with wedge heel give these sandals an adorable look youll wear again and again. construction synthetic upper rubber sole details 2⅛ wedge heel lasercut strap details comfortable molded footbed adjustable ankle strap,,2.5
4394edbe0834bc6f67b3b991ede602c1,pp5003780391,Nike® NA Swoosh Dri-FIT Cotton Tee,"Get a tee that fits your active lifestyle, like this moisture-wicking, cotton-rich crewneck with crosshatch swoosh design.   Dri-FIT Cotton moisture management technology helps keep you cool and dry crewneck cotton/polyester washable imported",35.49,3.25
49e2001922051e04fc84c7d687dbd1df,pp5006790285,Stylus™ Flutter-Sleeve Boho Top or Twill Bermuda Shorts - Tall,,,4.5
d6e06ceccd162d02737b999d40b92efa,pp5003070787,Worthington® Essential Short-Sleeve Tee - Plus,Our stretchy jersey knit tees gently pleated neckline makes a simply sweet impression.   pleated u-neck short sleeves polyester/spandex washable imported  ,33.84,3
9edb4fafa7e43a160dc36fc109f767de,pp5004240607,Royal Velvet® 500tc Set of 2 Wrinkle-Free Damask Stripe Pillowcases,The luxurious feel of these 500 thread-count pillowcases will have you looking forward to laying your head to rest.   premium 500 thread-count cotton feels great all night set of 2 Cotton. Washable. Imported. Standard: 32x21 King: 40x21 Eco-friendly tip: This product is made with long-lasting quality in mind. Give it a second life when youre through with it by donating it to a local charity instead of discarding in the trash,,2.666666667
a20b6dba87ffe3bea712bfb37ff54039,pp5004140177,1/2 CT. T.W. Diamond 10K Yellow Gold Cluster Ring,"A dazzling display of brilliance, this cluster ring with 54 diamonds is a knock out statement piece.   Metal: Rhodium-plated 10K yellow gold Stones: ½ ct. t.w. round and tapered baguette diamonds Setting: Prong and channel Gallery Height: 23.5 mm Dimensions: 17.75x13.5mm Diamond total weights may vary between .01 and .08 carat. Jewelry photos are enlarged to show detail.  ",755.37,2
ec7088c9b55b2b31fa5ff8e36c44afcb,pp5003110406,Vanity Fair® Coloratura™ Sleeveless Nightgown - 30107,Elegance meets comfort in Vanity Fair’s Coloratura sleeveless nightgown.   v neck nylon washable imported manufacturer’s style #30107,,2.6
cd04ec2fd898a014b881896b0ff64523,pp5003500998,Colonial Mills® Sausalito Reversible Braided Indoor/Outdoor Rectangular Rug,"These braided rugs feature a blend of rich, earthy tones in a classic pattern—the perfect way to add indoor style to your favorite outdoor space.   classic square braid construction reversible for twice the life crafted in America highly durable polypropylene fibers ½ overall thickness Stain Resistant: Yes Fade Resistant: Yes Slip Resistant: No Rug Backing: None Fire Retardant: Yes Rug Pad Needed: Rug pad is recommended to improve slip resistance and protect underlying surfaces. Use: Indoor or outdoor Rug construction: Machine-made Care Instructions: Vacuum with a hard surface attachment; do not use a beater bar. Spot clean. Hose off and hang to dry. Origin: Made in America  ",,3.5
627ec618166afcd694a389a85e1d47ac,pp5005141055,Home Expressions™ 200tc Cotton-Rich Sheet Set,,,3.125
6f73073c554318e23dd222eb62a430fe,pp5006332612,Alfred Dunner® Port Antonio 3/4-Sleeve Printed Top,"Our 3/4-sleeve print top will energize your ensemble with a fun design and flatter you with its sweetheart neckline.  sweetheart neck 3/4 sleeves cotton/spandex machine wash, line dry imported",65.27,2.5
5bd7bd0afb8f0c48b58747c8a55a510e,pp5006760001,JF J. Ferrar® Tuxedo Separates - Super Slim Fit,,,4.2
